"Plot Title: FL_Keys_Tank1"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 20014306, SEN S/N: 20014306, LBL: FL_Keys_Tank1)","Coupler Detached (LGR S/N: 20014306)","Coupler Attached (LGR S/N: 20014306)","Host Connected (LGR S/N: 20014306)","Stopped (LGR S/N: 20014306)","End Of File (LGR S/N: 20014306)"
5704,06/10/21 12:57:29 PM,87.552,,,,,
5705,06/10/21 12:58:29 PM,87.552,,,,,
5706,06/10/21 12:59:29 PM,87.368,,,,,
5707,06/10/21 01:00:29 PM,87.368,,,,,
5708,06/10/21 01:01:29 PM,87.552,,,,,
5709,06/10/21 01:02:29 PM,87.552,,,,,
5710,06/10/21 01:03:29 PM,87.552,,,,,
5711,06/10/21 01:04:29 PM,87.552,,,,,
5712,06/10/21 01:05:29 PM,87.552,,,,,
5713,06/10/21 01:06:29 PM,87.552,,,,,
5714,06/10/21 01:07:29 PM,87.552,,,,,
5715,06/10/21 01:08:29 PM,87.552,,,,,
5716,06/10/21 01:09:29 PM,87.552,,,,,
5717,06/10/21 01:10:29 PM,87.552,,,,,
5718,06/10/21 01:11:29 PM,87.552,,,,,
5719,06/10/21 01:12:29 PM,87.552,,,,,
5720,06/10/21 01:13:29 PM,87.552,,,,,
5721,06/10/21 01:14:29 PM,87.552,,,,,
5722,06/10/21 01:15:29 PM,87.552,,,,,
5723,06/10/21 01:16:29 PM,87.552,,,,,
5724,06/10/21 01:17:29 PM,87.552,,,,,
5725,06/10/21 01:18:29 PM,87.552,,,,,
5726,06/10/21 01:19:29 PM,87.552,,,,,
5727,06/10/21 01:20:29 PM,87.552,,,,,
5728,06/10/21 01:21:29 PM,87.552,,,,,
5729,06/10/21 01:22:29 PM,87.552,,,,,
5730,06/10/21 01:23:29 PM,87.552,,,,,
5731,06/10/21 01:24:29 PM,87.552,,,,,
5732,06/10/21 01:25:29 PM,87.552,,,,,
5733,06/10/21 01:26:29 PM,87.552,,,,,
5734,06/10/21 01:27:29 PM,87.552,,,,,
5735,06/10/21 01:28:29 PM,87.552,,,,,
5736,06/10/21 01:29:29 PM,87.552,,,,,
5737,06/10/21 01:30:29 PM,87.552,,,,,
5738,06/10/21 01:31:29 PM,87.552,,,,,
5739,06/10/21 01:32:29 PM,87.552,,,,,
5740,06/10/21 01:33:29 PM,87.552,,,,,
5741,06/10/21 01:34:29 PM,87.368,,,,,
5742,06/10/21 01:35:29 PM,87.552,,,,,
5743,06/10/21 01:36:29 PM,87.552,,,,,
5744,06/10/21 01:37:29 PM,87.552,,,,,
5745,06/10/21 01:38:29 PM,87.552,,,,,
5746,06/10/21 01:39:29 PM,87.552,,,,,
5747,06/10/21 01:40:29 PM,87.552,,,,,
5748,06/10/21 01:41:29 PM,87.552,,,,,
5749,06/10/21 01:42:29 PM,87.552,,,,,
5750,06/10/21 01:43:29 PM,87.552,,,,,
5751,06/10/21 01:44:29 PM,87.552,,,,,
5752,06/10/21 01:45:29 PM,87.552,,,,,
5753,06/10/21 01:46:29 PM,87.552,,,,,
5754,06/10/21 01:47:29 PM,87.552,,,,,
5755,06/10/21 01:48:29 PM,87.552,,,,,
5756,06/10/21 01:49:29 PM,87.552,,,,,
5757,06/10/21 01:50:29 PM,87.552,,,,,
5758,06/10/21 01:51:29 PM,87.552,,,,,
5759,06/10/21 01:52:29 PM,87.552,,,,,
5760,06/10/21 01:53:29 PM,87.552,,,,,
5761,06/10/21 01:54:29 PM,87.552,,,,,
5762,06/10/21 01:55:29 PM,87.552,,,,,
5763,06/10/21 01:56:29 PM,87.552,,,,,
5764,06/10/21 01:57:29 PM,87.552,,,,,
5765,06/10/21 01:58:29 PM,87.552,,,,,
5766,06/10/21 01:59:29 PM,87.552,,,,,
5767,06/10/21 02:00:29 PM,87.552,,,,,
5768,06/10/21 02:01:29 PM,87.552,,,,,
5769,06/10/21 02:02:29 PM,87.552,,,,,
5770,06/10/21 02:03:29 PM,87.552,,,,,
5771,06/10/21 02:04:29 PM,87.368,,,,,
5772,06/10/21 02:05:29 PM,87.368,,,,,
5773,06/10/21 02:06:29 PM,87.368,,,,,
5774,06/10/21 02:07:29 PM,87.552,,,,,
5775,06/10/21 02:08:29 PM,87.552,,,,,
5776,06/10/21 02:09:29 PM,87.552,,,,,
5777,06/10/21 02:10:29 PM,87.552,,,,,
5778,06/10/21 02:11:29 PM,87.552,,,,,
5779,06/10/21 02:12:29 PM,87.552,,,,,
5780,06/10/21 02:13:29 PM,87.552,,,,,
5781,06/10/21 02:14:29 PM,87.552,,,,,
5782,06/10/21 02:15:29 PM,87.552,,,,,
5783,06/10/21 02:16:29 PM,87.552,,,,,
5784,06/10/21 02:17:29 PM,87.552,,,,,
5785,06/10/21 02:18:29 PM,87.552,,,,,
5786,06/10/21 02:19:29 PM,87.552,,,,,
5787,06/10/21 02:20:29 PM,87.552,,,,,
5788,06/10/21 02:21:29 PM,87.552,,,,,
5789,06/10/21 02:22:29 PM,87.552,,,,,
5790,06/10/21 02:23:29 PM,87.552,,,,,
5791,06/10/21 02:24:29 PM,87.368,,,,,
5792,06/10/21 02:25:29 PM,87.552,,,,,
5793,06/10/21 02:26:29 PM,87.368,,,,,
5794,06/10/21 02:27:29 PM,87.552,,,,,
5795,06/10/21 02:28:29 PM,87.552,,,,,
5796,06/10/21 02:29:29 PM,87.552,,,,,
5797,06/10/21 02:30:29 PM,87.552,,,,,
5798,06/10/21 02:31:29 PM,87.552,,,,,
5799,06/10/21 02:32:29 PM,87.552,,,,,
5800,06/10/21 02:33:29 PM,87.552,,,,,
5801,06/10/21 02:34:29 PM,87.552,,,,,
5802,06/10/21 02:35:29 PM,87.552,,,,,
5803,06/10/21 02:36:29 PM,87.552,,,,,
5804,06/10/21 02:37:29 PM,87.552,,,,,
5805,06/10/21 02:38:29 PM,87.552,,,,,
5806,06/10/21 02:39:29 PM,87.552,,,,,
5807,06/10/21 02:40:29 PM,87.552,,,,,
5808,06/10/21 02:41:29 PM,87.552,,,,,
5809,06/10/21 02:42:29 PM,87.552,,,,,
5810,06/10/21 02:43:29 PM,87.552,,,,,
5811,06/10/21 02:44:29 PM,87.552,,,,,
5812,06/10/21 02:45:29 PM,87.552,,,,,
5813,06/10/21 02:46:29 PM,87.552,,,,,
5814,06/10/21 02:47:29 PM,87.552,,,,,
5815,06/10/21 02:48:29 PM,87.552,,,,,
5816,06/10/21 02:49:29 PM,87.368,,,,,
5817,06/10/21 02:50:29 PM,87.552,,,,,
5818,06/10/21 02:51:29 PM,87.552,,,,,
5819,06/10/21 02:52:29 PM,87.552,,,,,
5820,06/10/21 02:53:29 PM,87.552,,,,,
5821,06/10/21 02:54:29 PM,87.552,,,,,
5822,06/10/21 02:55:29 PM,87.552,,,,,
5823,06/10/21 02:56:29 PM,87.552,,,,,
5824,06/10/21 02:57:29 PM,87.552,,,,,
5825,06/10/21 02:58:29 PM,87.552,,,,,
5826,06/10/21 02:59:29 PM,87.552,,,,,
5827,06/10/21 03:00:29 PM,87.552,,,,,
5828,06/10/21 03:01:29 PM,87.552,,,,,
5829,06/10/21 03:02:29 PM,87.552,,,,,
5830,06/10/21 03:03:29 PM,87.552,,,,,
5831,06/10/21 03:04:29 PM,87.368,,,,,
5832,06/10/21 03:05:29 PM,87.368,,,,,
5833,06/10/21 03:06:29 PM,87.552,,,,,
5834,06/10/21 03:07:29 PM,87.552,,,,,
5835,06/10/21 03:08:29 PM,87.552,,,,,
5836,06/10/21 03:09:29 PM,87.552,,,,,
5837,06/10/21 03:10:29 PM,87.552,,,,,
5838,06/10/21 03:11:29 PM,87.552,,,,,
5839,06/10/21 03:12:29 PM,87.552,,,,,
5840,06/10/21 03:13:29 PM,87.552,,,,,
5841,06/10/21 03:14:29 PM,87.552,,,,,
5842,06/10/21 03:15:29 PM,87.552,,,,,
5843,06/10/21 03:16:29 PM,87.552,,,,,
5844,06/10/21 03:17:29 PM,87.552,,,,,
5845,06/10/21 03:18:29 PM,87.368,,,,,
5846,06/10/21 03:19:29 PM,87.552,,,,,
5847,06/10/21 03:20:29 PM,87.552,,,,,
5848,06/10/21 03:21:29 PM,87.552,,,,,
5849,06/10/21 03:22:29 PM,87.368,,,,,
5850,06/10/21 03:23:29 PM,87.552,,,,,
5851,06/10/21 03:24:29 PM,87.552,,,,,
5852,06/10/21 03:25:29 PM,87.552,,,,,
5853,06/10/21 03:26:29 PM,87.552,,,,,
5854,06/10/21 03:27:29 PM,87.552,,,,,
5855,06/10/21 03:28:29 PM,87.552,,,,,
5856,06/10/21 03:29:29 PM,87.552,,,,,
5857,06/10/21 03:30:29 PM,87.552,,,,,
5858,06/10/21 03:31:29 PM,87.552,,,,,
5859,06/10/21 03:32:29 PM,87.368,,,,,
5860,06/10/21 03:33:29 PM,87.368,,,,,
5861,06/10/21 03:34:29 PM,87.552,,,,,
5862,06/10/21 03:35:29 PM,87.552,,,,,
5863,06/10/21 03:36:29 PM,87.368,,,,,
5864,06/10/21 03:37:29 PM,87.368,,,,,
5865,06/10/21 03:38:29 PM,87.552,,,,,
5866,06/10/21 03:39:29 PM,87.552,,,,,
5867,06/10/21 03:40:29 PM,87.552,,,,,
5868,06/10/21 03:41:29 PM,87.368,,,,,
5869,06/10/21 03:42:29 PM,87.368,,,,,
5870,06/10/21 03:43:29 PM,87.552,,,,,
5871,06/10/21 03:44:29 PM,87.552,,,,,
5872,06/10/21 03:45:29 PM,87.552,,,,,
5873,06/10/21 03:46:29 PM,87.552,,,,,
5874,06/10/21 03:47:29 PM,87.552,,,,,
5875,06/10/21 03:48:29 PM,87.368,,,,,
5876,06/10/21 03:49:29 PM,87.552,,,,,
5877,06/10/21 03:50:29 PM,87.552,,,,,
5878,06/10/21 03:51:29 PM,87.552,,,,,
5879,06/10/21 03:52:29 PM,87.552,,,,,
5880,06/10/21 03:53:29 PM,87.552,,,,,
5881,06/10/21 03:54:29 PM,87.552,,,,,
5882,06/10/21 03:55:29 PM,87.552,,,,,
5883,06/10/21 03:56:29 PM,87.552,,,,,
5884,06/10/21 03:57:29 PM,87.552,,,,,
5885,06/10/21 03:58:29 PM,87.552,,,,,
5886,06/10/21 03:59:29 PM,87.552,,,,,
5887,06/10/21 04:00:29 PM,87.552,,,,,
5888,06/10/21 04:01:29 PM,87.552,,,,,
5889,06/10/21 04:02:29 PM,87.552,,,,,
5890,06/10/21 04:03:29 PM,87.368,,,,,
5891,06/10/21 04:04:29 PM,87.552,,,,,
5892,06/10/21 04:05:29 PM,87.552,,,,,
5893,06/10/21 04:06:29 PM,87.552,,,,,
5894,06/10/21 04:07:29 PM,87.552,,,,,
5895,06/10/21 04:08:29 PM,87.552,,,,,
5896,06/10/21 04:09:29 PM,87.368,,,,,
5897,06/10/21 04:10:29 PM,87.368,,,,,
5898,06/10/21 04:11:29 PM,87.552,,,,,
5899,06/10/21 04:12:29 PM,87.552,,,,,
5900,06/10/21 04:13:29 PM,87.552,,,,,
5901,06/10/21 04:14:29 PM,87.552,,,,,
5902,06/10/21 04:15:29 PM,87.552,,,,,
5903,06/10/21 04:16:29 PM,87.552,,,,,
5904,06/10/21 04:17:29 PM,87.552,,,,,
5905,06/10/21 04:18:29 PM,87.552,,,,,
5906,06/10/21 04:19:29 PM,87.552,,,,,
5907,06/10/21 04:20:29 PM,87.368,,,,,
5908,06/10/21 04:21:29 PM,87.368,,,,,
5909,06/10/21 04:22:29 PM,87.368,,,,,
5910,06/10/21 04:23:29 PM,87.552,,,,,
5911,06/10/21 04:24:29 PM,87.368,,,,,
5912,06/10/21 04:25:29 PM,87.552,,,,,
5913,06/10/21 04:26:29 PM,87.368,,,,,
5914,06/10/21 04:27:29 PM,87.552,,,,,
5915,06/10/21 04:28:29 PM,87.552,,,,,
5916,06/10/21 04:29:29 PM,87.552,,,,,
5917,06/10/21 04:30:29 PM,87.368,,,,,
5918,06/10/21 04:31:29 PM,87.368,,,,,
5919,06/10/21 04:32:29 PM,87.552,,,,,
5920,06/10/21 04:33:29 PM,87.552,,,,,
5921,06/10/21 04:34:29 PM,87.552,,,,,
5922,06/10/21 04:35:29 PM,87.552,,,,,
5923,06/10/21 04:36:29 PM,87.552,,,,,
5924,06/10/21 04:37:29 PM,87.552,,,,,
5925,06/10/21 04:38:29 PM,87.552,,,,,
5926,06/10/21 04:39:29 PM,87.368,,,,,
5927,06/10/21 04:40:29 PM,87.552,,,,,
5928,06/10/21 04:41:29 PM,87.552,,,,,
5929,06/10/21 04:42:29 PM,87.552,,,,,
5930,06/10/21 04:43:29 PM,87.552,,,,,
5931,06/10/21 04:44:29 PM,87.552,,,,,
5932,06/10/21 04:45:29 PM,87.552,,,,,
5933,06/10/21 04:46:29 PM,87.552,,,,,
5934,06/10/21 04:47:29 PM,87.552,,,,,
5935,06/10/21 04:48:29 PM,87.552,,,,,
5936,06/10/21 04:49:29 PM,87.552,,,,,
5937,06/10/21 04:50:29 PM,87.552,,,,,
5938,06/10/21 04:51:29 PM,87.368,,,,,
5939,06/10/21 04:52:29 PM,87.552,,,,,
5940,06/10/21 04:53:29 PM,87.552,,,,,
5941,06/10/21 04:54:29 PM,87.368,,,,,
5942,06/10/21 04:55:29 PM,87.368,,,,,
5943,06/10/21 04:56:29 PM,87.552,,,,,
5944,06/10/21 04:57:29 PM,87.368,,,,,
5945,06/10/21 04:58:29 PM,87.552,,,,,
5946,06/10/21 04:59:29 PM,87.368,,,,,
5947,06/10/21 05:00:29 PM,87.552,,,,,
5948,06/10/21 05:01:29 PM,87.552,,,,,
5949,06/10/21 05:02:29 PM,87.552,,,,,
5950,06/10/21 05:03:29 PM,87.368,,,,,
5951,06/10/21 05:04:29 PM,87.368,,,,,
5952,06/10/21 05:05:29 PM,87.552,,,,,
5953,06/10/21 05:06:29 PM,87.552,,,,,
5954,06/10/21 05:07:29 PM,87.552,,,,,
5955,06/10/21 05:08:29 PM,87.552,,,,,
5956,06/10/21 05:09:29 PM,87.552,,,,,
5957,06/10/21 05:10:29 PM,87.552,,,,,
5958,06/10/21 05:11:29 PM,87.368,,,,,
5959,06/10/21 05:12:29 PM,87.368,,,,,
5960,06/10/21 05:13:29 PM,87.552,,,,,
5961,06/10/21 05:14:29 PM,87.552,,,,,
5962,06/10/21 05:15:29 PM,87.552,,,,,
5963,06/10/21 05:16:29 PM,87.552,,,,,
5964,06/10/21 05:17:29 PM,87.368,,,,,
5965,06/10/21 05:18:29 PM,87.552,,,,,
5966,06/10/21 05:19:29 PM,87.552,,,,,
5967,06/10/21 05:20:29 PM,87.368,,,,,
5968,06/10/21 05:21:29 PM,87.552,,,,,
5969,06/10/21 05:22:29 PM,87.552,,,,,
5970,06/10/21 05:23:29 PM,87.552,,,,,
5971,06/10/21 05:24:29 PM,87.552,,,,,
5972,06/10/21 05:25:29 PM,87.368,,,,,
5973,06/10/21 05:26:29 PM,87.552,,,,,
5974,06/10/21 05:27:29 PM,87.552,,,,,
5975,06/10/21 05:28:29 PM,87.552,,,,,
5976,06/10/21 05:29:29 PM,87.552,,,,,
5977,06/10/21 05:30:29 PM,87.368,,,,,
5978,06/10/21 05:31:29 PM,87.368,,,,,
5979,06/10/21 05:32:29 PM,87.368,,,,,
5980,06/10/21 05:33:29 PM,87.368,,,,,
5981,06/10/21 05:34:29 PM,87.368,,,,,
5982,06/10/21 05:35:29 PM,87.368,,,,,
5983,06/10/21 05:36:29 PM,87.552,,,,,
5984,06/10/21 05:37:29 PM,87.368,,,,,
5985,06/10/21 05:38:29 PM,87.368,,,,,
5986,06/10/21 05:39:29 PM,87.552,,,,,
5987,06/10/21 05:40:29 PM,87.552,,,,,
5988,06/10/21 05:41:29 PM,87.552,,,,,
5989,06/10/21 05:42:29 PM,87.552,,,,,
5990,06/10/21 05:43:29 PM,87.552,,,,,
5991,06/10/21 05:44:29 PM,87.552,,,,,
5992,06/10/21 05:45:29 PM,87.368,,,,,
5993,06/10/21 05:46:29 PM,87.368,,,,,
5994,06/10/21 05:47:29 PM,87.552,,,,,
5995,06/10/21 05:48:29 PM,87.552,,,,,
5996,06/10/21 05:49:29 PM,87.552,,,,,
5997,06/10/21 05:50:29 PM,87.552,,,,,
5998,06/10/21 05:51:29 PM,87.368,,,,,
5999,06/10/21 05:52:29 PM,87.368,,,,,
6000,06/10/21 05:53:29 PM,87.552,,,,,
6001,06/10/21 05:54:29 PM,87.552,,,,,
6002,06/10/21 05:55:29 PM,87.552,,,,,
6003,06/10/21 05:56:29 PM,87.552,,,,,
6004,06/10/21 05:57:29 PM,87.552,,,,,
6005,06/10/21 05:58:29 PM,87.552,,,,,
6006,06/10/21 05:59:29 PM,87.368,,,,,
6007,06/10/21 06:00:29 PM,87.552,,,,,
6008,06/10/21 06:01:29 PM,87.368,,,,,
6009,06/10/21 06:02:29 PM,87.368,,,,,
6010,06/10/21 06:03:29 PM,87.368,,,,,
6011,06/10/21 06:04:29 PM,87.368,,,,,
6012,06/10/21 06:05:29 PM,87.368,,,,,
6013,06/10/21 06:06:29 PM,87.368,,,,,
6014,06/10/21 06:07:29 PM,87.368,,,,,
6015,06/10/21 06:08:29 PM,87.552,,,,,
6016,06/10/21 06:09:29 PM,87.552,,,,,
6017,06/10/21 06:10:29 PM,87.552,,,,,
6018,06/10/21 06:11:29 PM,87.368,,,,,
6019,06/10/21 06:12:29 PM,87.368,,,,,
6020,06/10/21 06:13:29 PM,87.552,,,,,
6021,06/10/21 06:14:29 PM,87.552,,,,,
6022,06/10/21 06:15:29 PM,87.552,,,,,
6023,06/10/21 06:16:29 PM,87.552,,,,,
6024,06/10/21 06:17:29 PM,87.552,,,,,
6025,06/10/21 06:18:29 PM,87.552,,,,,
6026,06/10/21 06:19:29 PM,87.368,,,,,
6027,06/10/21 06:20:29 PM,87.368,,,,,
6028,06/10/21 06:21:29 PM,87.368,,,,,
6029,06/10/21 06:22:29 PM,87.368,,,,,
6030,06/10/21 06:23:29 PM,87.368,,,,,
6031,06/10/21 06:24:29 PM,87.552,,,,,
6032,06/10/21 06:25:29 PM,87.552,,,,,
6033,06/10/21 06:26:29 PM,87.552,,,,,
6034,06/10/21 06:27:29 PM,87.552,,,,,
6035,06/10/21 06:28:29 PM,87.368,,,,,
6036,06/10/21 06:29:29 PM,87.368,,,,,
6037,06/10/21 06:30:29 PM,87.368,,,,,
6038,06/10/21 06:31:29 PM,87.368,,,,,
6039,06/10/21 06:32:29 PM,87.368,,,,,
6040,06/10/21 06:33:29 PM,87.552,,,,,
6041,06/10/21 06:34:29 PM,87.552,,,,,
6042,06/10/21 06:35:29 PM,87.552,,,,,
6043,06/10/21 06:36:29 PM,87.552,,,,,
6044,06/10/21 06:37:29 PM,87.552,,,,,
6045,06/10/21 06:38:29 PM,87.368,,,,,
6046,06/10/21 06:39:29 PM,87.368,,,,,
6047,06/10/21 06:40:29 PM,87.552,,,,,
6048,06/10/21 06:41:29 PM,87.368,,,,,
6049,06/10/21 06:42:29 PM,87.368,,,,,
6050,06/10/21 06:43:29 PM,87.368,,,,,
6051,06/10/21 06:44:29 PM,87.552,,,,,
6052,06/10/21 06:45:29 PM,87.368,,,,,
6053,06/10/21 06:46:29 PM,87.368,,,,,
6054,06/10/21 06:47:29 PM,87.368,,,,,
6055,06/10/21 06:48:29 PM,87.552,,,,,
6056,06/10/21 06:49:29 PM,87.368,,,,,
6057,06/10/21 06:50:29 PM,87.368,,,,,
6058,06/10/21 06:51:29 PM,87.552,,,,,
6059,06/10/21 06:52:29 PM,87.552,,,,,
6060,06/10/21 06:53:29 PM,87.552,,,,,
6061,06/10/21 06:54:29 PM,87.552,,,,,
6062,06/10/21 06:55:29 PM,87.368,,,,,
6063,06/10/21 06:56:29 PM,87.368,,,,,
6064,06/10/21 06:57:29 PM,87.368,,,,,
6065,06/10/21 06:58:29 PM,87.552,,,,,
6066,06/10/21 06:59:29 PM,87.552,,,,,
6067,06/10/21 07:00:29 PM,87.552,,,,,
6068,06/10/21 07:01:29 PM,87.368,,,,,
6069,06/10/21 07:02:29 PM,87.368,,,,,
6070,06/10/21 07:03:29 PM,87.368,,,,,
6071,06/10/21 07:04:29 PM,87.368,,,,,
6072,06/10/21 07:05:29 PM,87.368,,,,,
6073,06/10/21 07:06:29 PM,87.368,,,,,
6074,06/10/21 07:07:29 PM,87.368,,,,,
6075,06/10/21 07:08:29 PM,87.552,,,,,
6076,06/10/21 07:09:29 PM,87.552,,,,,
6077,06/10/21 07:10:29 PM,87.552,,,,,
6078,06/10/21 07:11:29 PM,87.552,,,,,
6079,06/10/21 07:12:29 PM,87.368,,,,,
6080,06/10/21 07:13:29 PM,87.552,,,,,
6081,06/10/21 07:14:29 PM,87.552,,,,,
6082,06/10/21 07:15:29 PM,87.368,,,,,
6083,06/10/21 07:16:29 PM,87.368,,,,,
6084,06/10/21 07:17:29 PM,87.552,,,,,
6085,06/10/21 07:18:29 PM,87.368,,,,,
6086,06/10/21 07:19:29 PM,87.368,,,,,
6087,06/10/21 07:20:29 PM,87.368,,,,,
6088,06/10/21 07:21:29 PM,87.368,,,,,
6089,06/10/21 07:22:29 PM,87.368,,,,,
6090,06/10/21 07:23:29 PM,87.552,,,,,
6091,06/10/21 07:24:29 PM,87.552,,,,,
6092,06/10/21 07:25:29 PM,87.552,,,,,
6093,06/10/21 07:26:29 PM,87.552,,,,,
6094,06/10/21 07:27:29 PM,87.368,,,,,
6095,06/10/21 07:28:29 PM,87.368,,,,,
6096,06/10/21 07:29:29 PM,87.552,,,,,
6097,06/10/21 07:30:29 PM,87.368,,,,,
6098,06/10/21 07:31:29 PM,87.368,,,,,
6099,06/10/21 07:32:29 PM,87.552,,,,,
6100,06/10/21 07:33:29 PM,87.552,,,,,
6101,06/10/21 07:34:29 PM,87.552,,,,,
6102,06/10/21 07:35:29 PM,87.368,,,,,
6103,06/10/21 07:36:29 PM,87.368,,,,,
6104,06/10/21 07:37:29 PM,87.368,,,,,
6105,06/10/21 07:38:29 PM,87.552,,,,,
6106,06/10/21 07:39:29 PM,87.368,,,,,
6107,06/10/21 07:40:29 PM,87.368,,,,,
6108,06/10/21 07:41:29 PM,87.368,,,,,
6109,06/10/21 07:42:29 PM,87.368,,,,,
6110,06/10/21 07:43:29 PM,87.368,,,,,
6111,06/10/21 07:44:29 PM,87.368,,,,,
6112,06/10/21 07:45:29 PM,87.552,,,,,
6113,06/10/21 07:46:29 PM,87.552,,,,,
6114,06/10/21 07:47:29 PM,87.552,,,,,
6115,06/10/21 07:48:29 PM,87.552,,,,,
6116,06/10/21 07:49:29 PM,87.552,,,,,
6117,06/10/21 07:50:29 PM,87.552,,,,,
6118,06/10/21 07:51:29 PM,87.368,,,,,
6119,06/10/21 07:52:29 PM,87.368,,,,,
6120,06/10/21 07:53:29 PM,87.552,,,,,
6121,06/10/21 07:54:29 PM,87.552,,,,,
6122,06/10/21 07:55:29 PM,87.552,,,,,
6123,06/10/21 07:56:29 PM,87.368,,,,,
6124,06/10/21 07:57:29 PM,87.368,,,,,
6125,06/10/21 07:58:29 PM,87.368,,,,,
6126,06/10/21 07:59:29 PM,87.552,,,,,
6127,06/10/21 08:00:29 PM,87.368,,,,,
6128,06/10/21 08:01:29 PM,87.368,,,,,
6129,06/10/21 08:02:29 PM,87.552,,,,,
6130,06/10/21 08:03:29 PM,87.552,,,,,
6131,06/10/21 08:04:29 PM,87.368,,,,,
6132,06/10/21 08:05:29 PM,87.368,,,,,
6133,06/10/21 08:06:29 PM,87.368,,,,,
6134,06/10/21 08:07:29 PM,87.368,,,,,
6135,06/10/21 08:08:29 PM,87.368,,,,,
6136,06/10/21 08:09:29 PM,87.186,,,,,
6137,06/10/21 08:10:29 PM,87.186,,,,,
6138,06/10/21 08:11:29 PM,87.186,,,,,
6139,06/10/21 08:12:29 PM,87.368,,,,,
6140,06/10/21 08:13:29 PM,87.368,,,,,
6141,06/10/21 08:14:29 PM,87.186,,,,,
6142,06/10/21 08:15:29 PM,87.186,,,,,
6143,06/10/21 08:16:29 PM,87.368,,,,,
6144,06/10/21 08:17:29 PM,87.368,,,,,
6145,06/10/21 08:18:29 PM,87.368,,,,,
6146,06/10/21 08:19:29 PM,87.186,,,,,
6147,06/10/21 08:20:29 PM,87.368,,,,,
6148,06/10/21 08:21:29 PM,87.368,,,,,
6149,06/10/21 08:22:29 PM,87.368,,,,,
6150,06/10/21 08:23:29 PM,87.368,,,,,
6151,06/10/21 08:24:29 PM,87.186,,,,,
6152,06/10/21 08:25:29 PM,87.368,,,,,
6153,06/10/21 08:26:29 PM,87.368,,,,,
6154,06/10/21 08:27:29 PM,87.368,,,,,
6155,06/10/21 08:28:29 PM,87.186,,,,,
6156,06/10/21 08:29:29 PM,87.368,,,,,
6157,06/10/21 08:30:29 PM,87.368,,,,,
6158,06/10/21 08:31:29 PM,87.368,,,,,
6159,06/10/21 08:32:29 PM,87.368,,,,,
6160,06/10/21 08:33:29 PM,87.186,,,,,
6161,06/10/21 08:34:29 PM,87.186,,,,,
6162,06/10/21 08:35:29 PM,87.004,,,,,
6163,06/10/21 08:36:29 PM,87.004,,,,,
6164,06/10/21 08:37:29 PM,87.004,,,,,
6165,06/10/21 08:38:29 PM,87.004,,,,,
6166,06/10/21 08:39:29 PM,87.004,,,,,
6167,06/10/21 08:40:29 PM,87.004,,,,,
6168,06/10/21 08:41:29 PM,87.004,,,,,
6169,06/10/21 08:42:29 PM,87.004,,,,,
6170,06/10/21 08:43:29 PM,87.186,,,,,
6171,06/10/21 08:44:29 PM,87.186,,,,,
6172,06/10/21 08:45:29 PM,87.186,,,,,
6173,06/10/21 08:46:29 PM,87.186,,,,,
6174,06/10/21 08:47:29 PM,87.186,,,,,
6175,06/10/21 08:48:29 PM,87.004,,,,,
6176,06/10/21 08:49:29 PM,87.186,,,,,
6177,06/10/21 08:50:29 PM,87.004,,,,,
6178,06/10/21 08:51:29 PM,87.004,,,,,
6179,06/10/21 08:52:29 PM,87.004,,,,,
6180,06/10/21 08:53:29 PM,87.004,,,,,
6181,06/10/21 08:54:29 PM,87.004,,,,,
6182,06/10/21 08:55:29 PM,87.004,,,,,
6183,06/10/21 08:56:29 PM,87.004,,,,,
6184,06/10/21 08:57:29 PM,87.004,,,,,
6185,06/10/21 08:58:29 PM,87.004,,,,,
6186,06/10/21 08:59:29 PM,87.004,,,,,
6187,06/10/21 09:00:29 PM,87.004,,,,,
6188,06/10/21 09:01:29 PM,87.004,,,,,
6189,06/10/21 09:02:29 PM,87.004,,,,,
6190,06/10/21 09:03:29 PM,87.186,,,,,
6191,06/10/21 09:04:29 PM,87.186,,,,,
6192,06/10/21 09:05:29 PM,87.186,,,,,
6193,06/10/21 09:06:29 PM,87.004,,,,,
6194,06/10/21 09:07:29 PM,87.186,,,,,
6195,06/10/21 09:08:29 PM,87.186,,,,,
6196,06/10/21 09:09:29 PM,87.004,,,,,
6197,06/10/21 09:10:29 PM,87.004,,,,,
6198,06/10/21 09:11:29 PM,87.004,,,,,
6199,06/10/21 09:12:29 PM,87.004,,,,,
6200,06/10/21 09:13:29 PM,87.186,,,,,
6201,06/10/21 09:14:29 PM,87.186,,,,,
6202,06/10/21 09:15:29 PM,87.004,,,,,
6203,06/10/21 09:16:29 PM,87.004,,,,,
6204,06/10/21 09:17:29 PM,87.004,,,,,
6205,06/10/21 09:18:29 PM,87.004,,,,,
6206,06/10/21 09:19:29 PM,87.004,,,,,
6207,06/10/21 09:20:29 PM,87.004,,,,,
6208,06/10/21 09:21:29 PM,87.186,,,,,
6209,06/10/21 09:22:29 PM,87.186,,,,,
6210,06/10/21 09:23:29 PM,87.004,,,,,
6211,06/10/21 09:24:29 PM,87.004,,,,,
6212,06/10/21 09:25:29 PM,87.004,,,,,
6213,06/10/21 09:26:29 PM,87.004,,,,,
6214,06/10/21 09:27:29 PM,87.004,,,,,
