"Plot Title: FL_Keys_Tank5"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20663193, SEN S/N: 20663193, LBL: FL_Keys_Tank5)","Coupler Detached (LGR S/N: 20663193)","Coupler Attached (LGR S/N: 20663193)","Host Connected (LGR S/N: 20663193)","Stopped (LGR S/N: 20663193)","End Of File (LGR S/N: 20663193)"
7202,06/11/21 02:03:32 PM,30.659,,,,,
7203,06/11/21 02:04:32 PM,30.659,,,,,
7204,06/11/21 02:05:32 PM,30.659,,,,,
7205,06/11/21 02:06:32 PM,30.659,,,,,
7206,06/11/21 02:07:32 PM,30.659,,,,,
7207,06/11/21 02:08:32 PM,30.659,,,,,
7208,06/11/21 02:09:32 PM,30.659,,,,,
7209,06/11/21 02:10:32 PM,30.659,,,,,
7210,06/11/21 02:11:32 PM,30.659,,,,,
7211,06/11/21 02:12:32 PM,30.659,,,,,
7212,06/11/21 02:13:32 PM,30.760,,,,,
7213,06/11/21 02:14:32 PM,30.760,,,,,
7214,06/11/21 02:15:32 PM,30.760,,,,,
7215,06/11/21 02:16:32 PM,30.760,,,,,
7216,06/11/21 02:17:32 PM,30.760,,,,,
7217,06/11/21 02:18:32 PM,30.862,,,,,
7218,06/11/21 02:19:32 PM,30.862,,,,,
7219,06/11/21 02:20:32 PM,30.963,,,,,
7220,06/11/21 02:21:32 PM,31.064,,,,,
7221,06/11/21 02:22:32 PM,31.064,,,,,
7222,06/11/21 02:23:32 PM,31.064,,,,,
7223,06/11/21 02:24:32 PM,31.064,,,,,
7224,06/11/21 02:25:32 PM,31.064,,,,,
7225,06/11/21 02:26:32 PM,31.064,,,,,
7226,06/11/21 02:27:32 PM,31.064,,,,,
7227,06/11/21 02:28:32 PM,31.166,,,,,
7228,06/11/21 02:29:32 PM,31.166,,,,,
7229,06/11/21 02:30:32 PM,31.268,,,,,
7230,06/11/21 02:31:32 PM,31.268,,,,,
7231,06/11/21 02:32:32 PM,31.268,,,,,
7232,06/11/21 02:33:32 PM,31.370,,,,,
7233,06/11/21 02:34:32 PM,31.370,,,,,
7234,06/11/21 02:35:32 PM,31.370,,,,,
7235,06/11/21 02:36:32 PM,31.370,,,,,
7236,06/11/21 02:37:32 PM,31.370,,,,,
7237,06/11/21 02:38:32 PM,31.472,,,,,
7238,06/11/21 02:39:32 PM,31.472,,,,,
7239,06/11/21 02:40:32 PM,31.574,,,,,
7240,06/11/21 02:41:32 PM,31.574,,,,,
7241,06/11/21 02:42:32 PM,31.574,,,,,
7242,06/11/21 02:43:32 PM,31.574,,,,,
7243,06/11/21 02:44:32 PM,31.574,,,,,
7244,06/11/21 02:45:32 PM,31.574,,,,,
7245,06/11/21 02:46:32 PM,31.574,,,,,
7246,06/11/21 02:47:32 PM,31.676,,,,,
7247,06/11/21 02:48:32 PM,31.676,,,,,
7248,06/11/21 02:49:32 PM,31.778,,,,,
7249,06/11/21 02:50:32 PM,31.778,,,,,
7250,06/11/21 02:51:32 PM,31.880,,,,,
7251,06/11/21 02:52:32 PM,31.778,,,,,
7252,06/11/21 02:53:32 PM,31.880,,,,,
7253,06/11/21 02:54:32 PM,31.983,,,,,
7254,06/11/21 02:55:32 PM,31.983,,,,,
7255,06/11/21 02:56:32 PM,31.983,,,,,
7256,06/11/21 02:57:32 PM,31.983,,,,,
7257,06/11/21 02:58:32 PM,31.983,,,,,
7258,06/11/21 02:59:32 PM,31.983,,,,,
7259,06/11/21 03:00:32 PM,32.086,,,,,
7260,06/11/21 03:01:32 PM,32.086,,,,,
7261,06/11/21 03:02:32 PM,31.983,,,,,
7262,06/11/21 03:03:32 PM,32.086,,,,,
7263,06/11/21 03:04:32 PM,32.086,,,,,
7264,06/11/21 03:05:32 PM,32.188,,,,,
7265,06/11/21 03:06:32 PM,32.188,,,,,
7266,06/11/21 03:07:32 PM,32.291,,,,,
7267,06/11/21 03:08:32 PM,32.188,,,,,
7268,06/11/21 03:09:32 PM,32.291,,,,,
7269,06/11/21 03:10:32 PM,32.291,,,,,
7270,06/11/21 03:11:32 PM,32.291,,,,,
7271,06/11/21 03:12:32 PM,32.291,,,,,
7272,06/11/21 03:13:32 PM,32.291,,,,,
7273,06/11/21 03:14:32 PM,32.394,,,,,
7274,06/11/21 03:15:32 PM,32.394,,,,,
7275,06/11/21 03:16:32 PM,32.497,,,,,
7276,06/11/21 03:17:32 PM,32.497,,,,,
7277,06/11/21 03:18:32 PM,32.497,,,,,
7278,06/11/21 03:19:32 PM,32.600,,,,,
7279,06/11/21 03:20:32 PM,32.600,,,,,
7280,06/11/21 03:21:32 PM,32.704,,,,,
7281,06/11/21 03:22:32 PM,32.704,,,,,
7282,06/11/21 03:23:32 PM,32.704,,,,,
7283,06/11/21 03:24:32 PM,32.704,,,,,
7284,06/11/21 03:25:32 PM,32.704,,,,,
7285,06/11/21 03:26:32 PM,32.704,,,,,
7286,06/11/21 03:27:32 PM,32.807,,,,,
7287,06/11/21 03:28:32 PM,32.807,,,,,
7288,06/11/21 03:29:32 PM,32.911,,,,,
7289,06/11/21 03:30:32 PM,32.911,,,,,
7290,06/11/21 03:31:32 PM,32.911,,,,,
7291,06/11/21 03:32:32 PM,32.911,,,,,
7292,06/11/21 03:33:32 PM,32.911,,,,,
7293,06/11/21 03:34:32 PM,33.014,,,,,
7294,06/11/21 03:35:32 PM,33.014,,,,,
7295,06/11/21 03:36:32 PM,33.118,,,,,
7296,06/11/21 03:37:32 PM,33.014,,,,,
7297,06/11/21 03:38:32 PM,33.118,,,,,
7298,06/11/21 03:39:32 PM,33.118,,,,,
7299,06/11/21 03:40:32 PM,33.118,,,,,
7300,06/11/21 03:41:32 PM,33.118,,,,,
7301,06/11/21 03:42:32 PM,33.118,,,,,
7302,06/11/21 03:43:32 PM,33.118,,,,,
7303,06/11/21 03:44:32 PM,33.118,,,,,
7304,06/11/21 03:45:32 PM,33.222,,,,,
7305,06/11/21 03:46:32 PM,33.326,,,,,
7306,06/11/21 03:47:32 PM,33.326,,,,,
7307,06/11/21 03:48:32 PM,33.326,,,,,
7308,06/11/21 03:49:32 PM,33.430,,,,,
7309,06/11/21 03:50:32 PM,33.430,,,,,
7310,06/11/21 03:51:32 PM,33.430,,,,,
7311,06/11/21 03:52:32 PM,33.430,,,,,
7312,06/11/21 03:53:32 PM,33.430,,,,,
7313,06/11/21 03:54:32 PM,33.535,,,,,
7314,06/11/21 03:55:32 PM,33.535,,,,,
7315,06/11/21 03:56:32 PM,33.639,,,,,
7316,06/11/21 03:57:32 PM,33.639,,,,,
7317,06/11/21 03:58:32 PM,33.639,,,,,
7318,06/11/21 03:59:32 PM,33.639,,,,,
7319,06/11/21 04:00:32 PM,33.639,,,,,
7320,06/11/21 04:01:32 PM,33.639,,,,,
7321,06/11/21 04:02:32 PM,33.639,,,,,
7322,06/11/21 04:03:32 PM,33.743,,,,,
7323,06/11/21 04:04:32 PM,33.848,,,,,
7324,06/11/21 04:05:32 PM,33.848,,,,,
7325,06/11/21 04:06:32 PM,33.953,,,,,
7326,06/11/21 04:07:32 PM,33.953,,,,,
7327,06/11/21 04:08:32 PM,33.953,,,,,
7328,06/11/21 04:09:32 PM,33.953,,,,,
7329,06/11/21 04:10:32 PM,33.953,,,,,
7330,06/11/21 04:11:32 PM,33.953,,,,,
7331,06/11/21 04:12:32 PM,33.953,,,,,
7332,06/11/21 04:13:32 PM,34.058,,,,,
7333,06/11/21 04:14:32 PM,34.058,,,,,
7334,06/11/21 04:15:32 PM,34.058,,,,,
7335,06/11/21 04:16:32 PM,34.058,,,,,
7336,06/11/21 04:17:32 PM,34.058,,,,,
7337,06/11/21 04:18:32 PM,34.058,,,,,
7338,06/11/21 04:19:32 PM,34.163,,,,,
7339,06/11/21 04:20:32 PM,34.268,,,,,
7340,06/11/21 04:21:32 PM,34.268,,,,,
7341,06/11/21 04:22:32 PM,34.268,,,,,
7342,06/11/21 04:23:32 PM,34.268,,,,,
7343,06/11/21 04:24:32 PM,34.374,,,,,
7344,06/11/21 04:25:32 PM,34.374,,,,,
7345,06/11/21 04:26:32 PM,34.374,,,,,
7346,06/11/21 04:27:32 PM,34.374,,,,,
7347,06/11/21 04:28:32 PM,34.374,,,,,
7348,06/11/21 04:29:32 PM,34.479,,,,,
7349,06/11/21 04:30:32 PM,34.479,,,,,
7350,06/11/21 04:31:32 PM,34.479,,,,,
7351,06/11/21 04:32:32 PM,34.479,,,,,
7352,06/11/21 04:33:32 PM,34.479,,,,,
7353,06/11/21 04:34:32 PM,34.585,,,,,
7354,06/11/21 04:35:32 PM,34.585,,,,,
7355,06/11/21 04:36:32 PM,34.691,,,,,
7356,06/11/21 04:37:32 PM,34.691,,,,,
7357,06/11/21 04:38:32 PM,34.796,,,,,
7358,06/11/21 04:39:32 PM,34.796,,,,,
7359,06/11/21 04:40:32 PM,34.796,,,,,
7360,06/11/21 04:41:32 PM,34.796,,,,,
7361,06/11/21 04:42:32 PM,34.796,,,,,
7362,06/11/21 04:43:32 PM,34.796,,,,,
7363,06/11/21 04:44:32 PM,34.903,,,,,
7364,06/11/21 04:45:32 PM,34.903,,,,,
7365,06/11/21 04:46:32 PM,34.903,,,,,
7366,06/11/21 04:47:32 PM,34.903,,,,,
7367,06/11/21 04:48:32 PM,34.903,,,,,
7368,06/11/21 04:49:32 PM,35.009,,,,,
7369,06/11/21 04:50:32 PM,35.115,,,,,
7370,06/11/21 04:51:32 PM,35.115,,,,,
7371,06/11/21 04:52:32 PM,35.115,,,,,
7372,06/11/21 04:53:32 PM,35.115,,,,,
7373,06/11/21 04:54:32 PM,35.115,,,,,
7374,06/11/21 04:55:32 PM,35.222,,,,,
7375,06/11/21 04:56:32 PM,35.222,,,,,
7376,06/11/21 04:57:32 PM,35.222,,,,,
7377,06/11/21 04:58:32 PM,35.328,,,,,
7378,06/11/21 04:59:32 PM,35.328,,,,,
7379,06/11/21 05:00:32 PM,35.328,,,,,
7380,06/11/21 05:01:32 PM,35.328,,,,,
7381,06/11/21 05:02:32 PM,35.328,,,,,
7382,06/11/21 05:03:32 PM,35.328,,,,,
7383,06/11/21 05:04:32 PM,35.328,,,,,
7384,06/11/21 05:05:32 PM,35.328,,,,,
7385,06/11/21 05:06:32 PM,35.328,,,,,
7386,06/11/21 05:07:32 PM,35.328,,,,,
7387,06/11/21 05:08:32 PM,35.328,,,,,
7388,06/11/21 05:09:32 PM,35.328,,,,,
7389,06/11/21 05:10:32 PM,35.328,,,,,
7390,06/11/21 05:11:32 PM,35.328,,,,,
7391,06/11/21 05:12:32 PM,35.328,,,,,
7392,06/11/21 05:13:32 PM,35.328,,,,,
7393,06/11/21 05:14:32 PM,35.328,,,,,
7394,06/11/21 05:15:32 PM,35.328,,,,,
7395,06/11/21 05:16:32 PM,35.328,,,,,
7396,06/11/21 05:17:32 PM,35.328,,,,,
7397,06/11/21 05:18:32 PM,35.328,,,,,
7398,06/11/21 05:19:32 PM,35.328,,,,,
7399,06/11/21 05:20:32 PM,35.328,,,,,
7400,06/11/21 05:21:32 PM,35.328,,,,,
7401,06/11/21 05:22:32 PM,35.328,,,,,
7402,06/11/21 05:23:32 PM,35.328,,,,,
7403,06/11/21 05:24:32 PM,35.328,,,,,
7404,06/11/21 05:25:32 PM,35.328,,,,,
7405,06/11/21 05:26:32 PM,35.328,,,,,
7406,06/11/21 05:27:32 PM,35.435,,,,,
7407,06/11/21 05:28:32 PM,35.435,,,,,
7408,06/11/21 05:29:32 PM,35.435,,,,,
7409,06/11/21 05:30:32 PM,35.435,,,,,
7410,06/11/21 05:31:32 PM,35.435,,,,,
7411,06/11/21 05:32:32 PM,35.328,,,,,
7412,06/11/21 05:33:32 PM,35.328,,,,,
7413,06/11/21 05:34:32 PM,35.328,,,,,
7414,06/11/21 05:35:32 PM,35.328,,,,,
7415,06/11/21 05:36:32 PM,35.328,,,,,
7416,06/11/21 05:37:32 PM,35.328,,,,,
7417,06/11/21 05:38:32 PM,35.328,,,,,
7418,06/11/21 05:39:32 PM,35.328,,,,,
7419,06/11/21 05:40:32 PM,35.328,,,,,
7420,06/11/21 05:41:32 PM,35.435,,,,,
7421,06/11/21 05:42:32 PM,35.328,,,,,
7422,06/11/21 05:43:32 PM,35.328,,,,,
7423,06/11/21 05:44:32 PM,35.328,,,,,
7424,06/11/21 05:45:32 PM,35.328,,,,,
7425,06/11/21 05:46:32 PM,35.328,,,,,
7426,06/11/21 05:47:32 PM,35.328,,,,,
7427,06/11/21 05:48:32 PM,35.328,,,,,
7428,06/11/21 05:49:32 PM,35.328,,,,,
7429,06/11/21 05:50:32 PM,35.328,,,,,
7430,06/11/21 05:51:32 PM,35.328,,,,,
7431,06/11/21 05:52:32 PM,35.328,,,,,
7432,06/11/21 05:53:32 PM,35.328,,,,,
7433,06/11/21 05:54:32 PM,35.328,,,,,
7434,06/11/21 05:55:32 PM,35.328,,,,,
7435,06/11/21 05:56:32 PM,35.328,,,,,
7436,06/11/21 05:57:32 PM,35.328,,,,,
7437,06/11/21 05:58:32 PM,35.435,,,,,
7438,06/11/21 05:59:32 PM,35.435,,,,,
7439,06/11/21 06:00:32 PM,35.328,,,,,
7440,06/11/21 06:01:32 PM,35.328,,,,,
7441,06/11/21 06:02:32 PM,35.328,,,,,
7442,06/11/21 06:03:32 PM,35.328,,,,,
7443,06/11/21 06:04:32 PM,35.328,,,,,
7444,06/11/21 06:05:32 PM,35.328,,,,,
7445,06/11/21 06:06:32 PM,35.328,,,,,
7446,06/11/21 06:07:32 PM,35.328,,,,,
7447,06/11/21 06:08:32 PM,35.328,,,,,
7448,06/11/21 06:09:32 PM,35.328,,,,,
7449,06/11/21 06:10:32 PM,35.328,,,,,
7450,06/11/21 06:11:32 PM,35.328,,,,,
7451,06/11/21 06:12:32 PM,35.328,,,,,
7452,06/11/21 06:13:32 PM,35.328,,,,,
7453,06/11/21 06:14:32 PM,35.328,,,,,
7454,06/11/21 06:15:32 PM,35.328,,,,,
7455,06/11/21 06:16:32 PM,35.328,,,,,
7456,06/11/21 06:17:32 PM,35.435,,,,,
7457,06/11/21 06:18:32 PM,35.328,,,,,
7458,06/11/21 06:19:32 PM,35.328,,,,,
7459,06/11/21 06:20:32 PM,35.328,,,,,
7460,06/11/21 06:21:32 PM,35.328,,,,,
7461,06/11/21 06:22:32 PM,35.328,,,,,
7462,06/11/21 06:23:32 PM,35.328,,,,,
7463,06/11/21 06:24:32 PM,35.328,,,,,
7464,06/11/21 06:25:32 PM,35.328,,,,,
7465,06/11/21 06:26:32 PM,35.328,,,,,
7466,06/11/21 06:27:32 PM,35.328,,,,,
7467,06/11/21 06:28:32 PM,35.328,,,,,
7468,06/11/21 06:29:32 PM,35.328,,,,,
7469,06/11/21 06:30:32 PM,35.328,,,,,
7470,06/11/21 06:31:32 PM,35.328,,,,,
7471,06/11/21 06:32:32 PM,35.328,,,,,
7472,06/11/21 06:33:32 PM,35.328,,,,,
7473,06/11/21 06:34:32 PM,35.328,,,,,
7474,06/11/21 06:35:32 PM,35.328,,,,,
7475,06/11/21 06:36:32 PM,35.328,,,,,
7476,06/11/21 06:37:32 PM,35.328,,,,,
7477,06/11/21 06:38:32 PM,35.328,,,,,
7478,06/11/21 06:39:32 PM,35.328,,,,,
7479,06/11/21 06:40:32 PM,35.328,,,,,
7480,06/11/21 06:41:32 PM,35.328,,,,,
7481,06/11/21 06:42:32 PM,35.328,,,,,
7482,06/11/21 06:43:32 PM,35.328,,,,,
7483,06/11/21 06:44:32 PM,35.328,,,,,
7484,06/11/21 06:45:32 PM,35.328,,,,,
7485,06/11/21 06:46:32 PM,35.328,,,,,
7486,06/11/21 06:47:32 PM,35.328,,,,,
7487,06/11/21 06:48:32 PM,35.328,,,,,
7488,06/11/21 06:49:32 PM,35.328,,,,,
7489,06/11/21 06:50:32 PM,35.328,,,,,
7490,06/11/21 06:51:32 PM,35.435,,,,,
7491,06/11/21 06:52:32 PM,35.328,,,,,
7492,06/11/21 06:53:32 PM,35.328,,,,,
7493,06/11/21 06:54:32 PM,35.328,,,,,
7494,06/11/21 06:55:32 PM,35.328,,,,,
7495,06/11/21 06:56:32 PM,35.328,,,,,
7496,06/11/21 06:57:32 PM,35.328,,,,,
7497,06/11/21 06:58:32 PM,35.328,,,,,
7498,06/11/21 06:59:32 PM,35.328,,,,,
7499,06/11/21 07:00:32 PM,35.328,,,,,
7500,06/11/21 07:01:32 PM,35.328,,,,,
7501,06/11/21 07:02:32 PM,35.328,,,,,
7502,06/11/21 07:03:32 PM,35.328,,,,,
7503,06/11/21 07:04:32 PM,35.435,,,,,
7504,06/11/21 07:05:32 PM,35.328,,,,,
7505,06/11/21 07:06:32 PM,35.328,,,,,
7506,06/11/21 07:07:32 PM,35.328,,,,,
7507,06/11/21 07:08:32 PM,35.328,,,,,
7508,06/11/21 07:09:32 PM,35.328,,,,,
7509,06/11/21 07:10:32 PM,35.328,,,,,
7510,06/11/21 07:11:32 PM,35.328,,,,,
7511,06/11/21 07:12:32 PM,35.328,,,,,
7512,06/11/21 07:13:32 PM,35.328,,,,,
7513,06/11/21 07:14:32 PM,35.328,,,,,
7514,06/11/21 07:15:32 PM,35.328,,,,,
7515,06/11/21 07:16:32 PM,35.328,,,,,
7516,06/11/21 07:17:32 PM,35.328,,,,,
7517,06/11/21 07:18:32 PM,35.328,,,,,
7518,06/11/21 07:19:32 PM,35.328,,,,,
7519,06/11/21 07:20:32 PM,35.328,,,,,
7520,06/11/21 07:21:32 PM,35.328,,,,,
7521,06/11/21 07:22:32 PM,35.328,,,,,
7522,06/11/21 07:23:32 PM,35.328,,,,,
7523,06/11/21 07:24:32 PM,35.328,,,,,
7524,06/11/21 07:25:32 PM,35.328,,,,,
7525,06/11/21 07:26:32 PM,35.328,,,,,
7526,06/11/21 07:27:32 PM,35.328,,,,,
7527,06/11/21 07:28:32 PM,35.328,,,,,
7528,06/11/21 07:29:32 PM,35.328,,,,,
7529,06/11/21 07:30:32 PM,35.328,,,,,
7530,06/11/21 07:31:32 PM,35.328,,,,,
7531,06/11/21 07:32:32 PM,35.328,,,,,
7532,06/11/21 07:33:32 PM,35.328,,,,,
7533,06/11/21 07:34:32 PM,35.328,,,,,
7534,06/11/21 07:35:32 PM,35.328,,,,,
7535,06/11/21 07:36:32 PM,35.328,,,,,
7536,06/11/21 07:37:32 PM,35.328,,,,,
7537,06/11/21 07:38:32 PM,35.328,,,,,
7538,06/11/21 07:39:32 PM,35.328,,,,,
7539,06/11/21 07:40:32 PM,35.328,,,,,
7540,06/11/21 07:41:32 PM,35.435,,,,,
7541,06/11/21 07:42:32 PM,35.328,,,,,
7542,06/11/21 07:43:32 PM,35.328,,,,,
7543,06/11/21 07:44:32 PM,35.328,,,,,
7544,06/11/21 07:45:32 PM,35.328,,,,,
7545,06/11/21 07:46:32 PM,35.328,,,,,
7546,06/11/21 07:47:32 PM,35.328,,,,,
7547,06/11/21 07:48:32 PM,35.328,,,,,
7548,06/11/21 07:49:32 PM,35.328,,,,,
7549,06/11/21 07:50:32 PM,35.328,,,,,
7550,06/11/21 07:51:32 PM,35.328,,,,,
7551,06/11/21 07:52:32 PM,35.328,,,,,
7552,06/11/21 07:53:32 PM,35.328,,,,,
7553,06/11/21 07:54:32 PM,35.328,,,,,
7554,06/11/21 07:55:32 PM,35.328,,,,,
7555,06/11/21 07:56:32 PM,35.328,,,,,
7556,06/11/21 07:57:32 PM,35.328,,,,,
7557,06/11/21 07:58:32 PM,35.328,,,,,
7558,06/11/21 07:59:32 PM,35.328,,,,,
7559,06/11/21 08:00:32 PM,35.328,,,,,
7560,06/11/21 08:01:32 PM,35.328,,,,,
7561,06/11/21 08:02:32 PM,35.328,,,,,
7562,06/11/21 08:03:32 PM,35.328,,,,,
7563,06/11/21 08:04:32 PM,35.328,,,,,
7564,06/11/21 08:05:32 PM,35.328,,,,,
7565,06/11/21 08:06:32 PM,35.328,,,,,
7566,06/11/21 08:07:32 PM,35.328,,,,,
7567,06/11/21 08:08:32 PM,35.328,,,,,
7568,06/11/21 08:09:32 PM,35.222,,,,,
7569,06/11/21 08:10:32 PM,35.222,,,,,
7570,06/11/21 08:11:32 PM,35.115,,,,,
7571,06/11/21 08:12:32 PM,35.009,,,,,
7572,06/11/21 08:13:32 PM,35.009,,,,,
7573,06/11/21 08:14:32 PM,34.903,,,,,
7574,06/11/21 08:15:32 PM,34.796,,,,,
7575,06/11/21 08:16:32 PM,34.796,,,,,
7576,06/11/21 08:17:32 PM,34.691,,,,,
7577,06/11/21 08:18:32 PM,34.585,,,,,
7578,06/11/21 08:19:32 PM,34.585,,,,,
7579,06/11/21 08:20:32 PM,34.479,,,,,
7580,06/11/21 08:21:32 PM,34.479,,,,,
7581,06/11/21 08:22:32 PM,34.374,,,,,
7582,06/11/21 08:23:32 PM,34.268,,,,,
7583,06/11/21 08:24:32 PM,34.268,,,,,
7584,06/11/21 08:25:32 PM,34.163,,,,,
7585,06/11/21 08:26:32 PM,34.058,,,,,
7586,06/11/21 08:27:32 PM,34.058,,,,,
7587,06/11/21 08:28:32 PM,33.953,,,,,
7588,06/11/21 08:29:32 PM,33.848,,,,,
7589,06/11/21 08:30:32 PM,33.743,,,,,
7590,06/11/21 08:31:32 PM,33.639,,,,,
7591,06/11/21 08:32:32 PM,33.535,,,,,
7592,06/11/21 08:33:32 PM,33.430,,,,,
7593,06/11/21 08:34:32 PM,33.430,,,,,
7594,06/11/21 08:35:32 PM,33.326,,,,,
7595,06/11/21 08:36:32 PM,33.222,,,,,
7596,06/11/21 08:37:32 PM,33.222,,,,,
7597,06/11/21 08:38:32 PM,33.118,,,,,
7598,06/11/21 08:39:32 PM,33.014,,,,,
7599,06/11/21 08:40:32 PM,32.911,,,,,
7600,06/11/21 08:41:32 PM,32.911,,,,,
7601,06/11/21 08:42:32 PM,32.807,,,,,
7602,06/11/21 08:43:32 PM,32.704,,,,,
7603,06/11/21 08:44:32 PM,32.600,,,,,
7604,06/11/21 08:45:32 PM,32.497,,,,,
7605,06/11/21 08:46:32 PM,32.497,,,,,
7606,06/11/21 08:47:32 PM,32.394,,,,,
7607,06/11/21 08:48:32 PM,32.291,,,,,
7608,06/11/21 08:49:32 PM,32.291,,,,,
7609,06/11/21 08:50:32 PM,32.188,,,,,
7610,06/11/21 08:51:32 PM,32.086,,,,,
7611,06/11/21 08:52:32 PM,31.983,,,,,
7612,06/11/21 08:53:32 PM,31.983,,,,,
7613,06/11/21 08:54:32 PM,31.880,,,,,
7614,06/11/21 08:55:32 PM,31.778,,,,,
7615,06/11/21 08:56:32 PM,31.778,,,,,
7616,06/11/21 08:57:32 PM,31.676,,,,,
7617,06/11/21 08:58:32 PM,31.676,,,,,
7618,06/11/21 08:59:32 PM,31.574,,,,,
7619,06/11/21 09:00:32 PM,31.472,,,,,
7620,06/11/21 09:01:32 PM,31.472,,,,,
7621,06/11/21 09:02:32 PM,31.370,,,,,
7622,06/11/21 09:03:32 PM,31.268,,,,,
7623,06/11/21 09:04:32 PM,31.268,,,,,
7624,06/11/21 09:05:32 PM,31.166,,,,,
7625,06/11/21 09:06:32 PM,31.166,,,,,
7626,06/11/21 09:07:32 PM,31.064,,,,,
7627,06/11/21 09:08:32 PM,30.963,,,,,
7628,06/11/21 09:09:32 PM,30.963,,,,,
7629,06/11/21 09:10:32 PM,30.862,,,,,
7630,06/11/21 09:11:32 PM,30.862,,,,,
7631,06/11/21 09:12:32 PM,30.760,,,,,
7632,06/11/21 09:13:32 PM,30.760,,,,,
7633,06/11/21 09:14:32 PM,30.659,,,,,
7634,06/11/21 09:15:32 PM,30.659,,,,,
7635,06/11/21 09:16:32 PM,30.558,,,,,
7636,06/11/21 09:17:32 PM,30.558,,,,,
7637,06/11/21 09:18:32 PM,30.457,,,,,
7638,06/11/21 09:19:32 PM,30.457,,,,,
7639,06/11/21 09:20:32 PM,30.457,,,,,
7640,06/11/21 09:21:32 PM,30.356,,,,,
7641,06/11/21 09:22:32 PM,30.356,,,,,
7642,06/11/21 09:23:32 PM,30.356,,,,,
7643,06/11/21 09:24:32 PM,30.255,,,,,
7644,06/11/21 09:25:32 PM,30.255,,,,,
7645,06/11/21 09:26:32 PM,30.255,,,,,
7646,06/11/21 09:27:32 PM,30.154,,,,,
7647,06/11/21 09:28:32 PM,30.255,,,,,
7648,06/11/21 09:29:32 PM,30.255,,,,,
7649,06/11/21 09:30:32 PM,30.255,,,,,
7650,06/11/21 09:31:32 PM,30.255,,,,,
7651,06/11/21 09:32:32 PM,30.255,,,,,
7652,06/11/21 09:33:32 PM,30.255,,,,,
7653,06/11/21 09:34:32 PM,30.255,,,,,
7654,06/11/21 09:35:32 PM,30.255,,,,,
7655,06/11/21 09:36:32 PM,30.255,,,,,
7656,06/11/21 09:37:32 PM,30.255,,,,,
7657,06/11/21 09:38:32 PM,30.255,,,,,
7658,06/11/21 09:39:32 PM,30.255,,,,,
7659,06/11/21 09:40:32 PM,30.255,,,,,
7660,06/11/21 09:41:32 PM,30.154,,,,,
7661,06/11/21 09:42:32 PM,30.154,,,,,
7662,06/11/21 09:43:32 PM,30.255,,,,,
7663,06/11/21 09:44:32 PM,30.255,,,,,
7664,06/11/21 09:45:32 PM,30.255,,,,,
7665,06/11/21 09:46:32 PM,30.255,,,,,
7666,06/11/21 09:47:32 PM,30.255,,,,,
7667,06/11/21 09:48:32 PM,30.255,,,,,
7668,06/11/21 09:49:32 PM,30.154,,,,,
7669,06/11/21 09:50:32 PM,30.154,,,,,
7670,06/11/21 09:51:32 PM,30.255,,,,,
7671,06/11/21 09:52:32 PM,30.255,,,,,
7672,06/11/21 09:53:32 PM,30.255,,,,,
7673,06/11/21 09:54:32 PM,30.255,,,,,
7674,06/11/21 09:55:32 PM,30.255,,,,,
7675,06/11/21 09:56:32 PM,30.255,,,,,
7676,06/11/21 09:57:32 PM,30.154,,,,,
7677,06/11/21 09:58:32 PM,30.154,,,,,
7678,06/11/21 09:59:32 PM,30.255,,,,,
7679,06/11/21 10:00:32 PM,30.255,,,,,
7680,06/11/21 10:01:32 PM,30.255,,,,,
7681,06/11/21 10:02:32 PM,30.255,,,,,
7682,06/11/21 10:03:32 PM,30.255,,,,,
7683,06/11/21 10:04:32 PM,30.154,,,,,
7684,06/11/21 10:05:32 PM,30.154,,,,,
7685,06/11/21 10:06:32 PM,30.255,,,,,
7686,06/11/21 10:07:32 PM,30.255,,,,,
7687,06/11/21 10:08:32 PM,30.154,,,,,
7688,06/11/21 10:09:32 PM,30.154,,,,,
7689,06/11/21 10:10:32 PM,30.154,,,,,
7690,06/11/21 10:11:32 PM,30.255,,,,,
7691,06/11/21 10:12:32 PM,30.255,,,,,
7692,06/11/21 10:13:32 PM,30.255,,,,,
7693,06/11/21 10:14:32 PM,30.255,,,,,
7694,06/11/21 10:15:32 PM,30.255,,,,,
7695,06/11/21 10:16:32 PM,30.255,,,,,
7696,06/11/21 10:17:32 PM,30.255,,,,,
7697,06/11/21 10:18:32 PM,30.255,,,,,
7698,06/11/21 10:19:32 PM,30.154,,,,,
7699,06/11/21 10:20:32 PM,30.154,,,,,
7700,06/11/21 10:21:32 PM,30.255,,,,,
7701,06/11/21 10:22:32 PM,30.255,,,,,
7702,06/11/21 10:23:32 PM,30.255,,,,,
7703,06/11/21 10:24:32 PM,30.255,,,,,
7704,06/11/21 10:25:32 PM,30.154,,,,,
7705,06/11/21 10:26:32 PM,30.154,,,,,
7706,06/11/21 10:27:32 PM,30.255,,,,,
7707,06/11/21 10:28:32 PM,30.255,,,,,
7708,06/11/21 10:29:32 PM,30.255,,,,,
7709,06/11/21 10:30:32 PM,30.255,,,,,
7710,06/11/21 10:31:32 PM,30.255,,,,,
7711,06/11/21 10:32:32 PM,30.255,,,,,
7712,06/11/21 10:33:32 PM,30.255,,,,,
